filename,File Name,TP,TN,FP,FN,Precision,Recall,F1,Sensitivity,Specificity,Gmean
3,Artificial_appearing-minority_4_appearing-minoritysudden_aobhs_uob.csv,19738,71877,8067,318,0.7099,0.9841,0.8248,0.9841,0.8991,0.9407
3,Artificial_borderline_1_borderlineincremental_aobhs_uob.csv,9557,72429,17584,430,0.3521,0.9569,0.5148,0.9569,0.8047,0.8775
3,Artificial_borderline_1_borderlineperiodic_aobhs_uob.csv,9716,72441,17441,402,0.3578,0.9603,0.5213,0.9603,0.806,0.8797
3,Artificial_borderline_1_borderlinesudden_aobhs_uob.csv,9486,70656,19377,481,0.3287,0.9517,0.4886,0.9517,0.7848,0.8642
3,Artificial_borderline_2_borderlineincremental_aobhs_uob.csv,19765,59812,20107,316,0.4957,0.9843,0.6593,0.9843,0.7484,0.8583
3,Artificial_borderline_2_borderlineperiodic_aobhs_uob.csv,19751,60739,19267,243,0.5062,0.9878,0.6694,0.9878,0.7592,0.866
3,Artificial_borderline_2_borderlinesudden_aobhs_uob.csv,19632,60443,19593,332,0.5005,0.9834,0.6634,0.9834,0.7552,0.8618
3,Artificial_borderline_3_borderlineincremental_aobhs_uob.csv,29691,52599,17391,319,0.6306,0.9894,0.7703,0.9894,0.7515,0.8623
3,Artificial_borderline_3_borderlineperiodic_aobhs_uob.csv,29684,53052,17005,259,0.6358,0.9914,0.7747,0.9914,0.7573,0.8664
3,Artificial_borderline_3_borderlinesudden_aobhs_uob.csv,29562,52350,17731,357,0.6251,0.9881,0.7657,0.9881,0.747,0.8591
3,Artificial_borderline_4_borderlineincremental_aobhs_uob.csv,39413,44764,15346,477,0.7198,0.988,0.8328,0.988,0.7447,0.8578
3,Artificial_borderline_4_borderlineperiodic_aobhs_uob.csv,39615,46183,13899,303,0.7403,0.9924,0.848,0.9924,0.7687,0.8734
3,Artificial_borderline_4_borderlinesudden_aobhs_uob.csv,39552,44416,15588,444,0.7173,0.9889,0.8315,0.9889,0.7402,0.8556
3,Artificial_clusters-movement_1_clusters-movementincremental_aobhs_uob.csv,7903,71920,18146,2031,0.3034,0.7956,0.4393,0.7956,0.7985,0.797
3,Artificial_clusters-movement_1_clusters-movementperiodic_aobhs_uob.csv,9041,71548,18582,829,0.3273,0.916,0.4823,0.916,0.7938,0.8527
3,Artificial_clusters-movement_1_clusters-movementsudden_aobhs_uob.csv,7520,70471,19586,2423,0.2774,0.7563,0.4059,0.7563,0.7825,0.7693
3,Artificial_clusters-movement_2_clusters-movementincremental_aobhs_uob.csv,18521,60272,19688,1519,0.4847,0.9242,0.6359,0.9242,0.7538,0.8347
3,Artificial_clusters-movement_2_clusters-movementperiodic_aobhs_uob.csv,19138,59631,20364,867,0.4845,0.9567,0.6432,0.9567,0.7454,0.8445
3,Artificial_clusters-movement_2_clusters-movementsudden_aobhs_uob.csv,17566,55285,24712,2437,0.4155,0.8782,0.5641,0.8782,0.6911,0.779
3,Artificial_clusters-movement_3_clusters-movementincremental_aobhs_uob.csv,27817,47783,22242,2158,0.5557,0.928,0.6951,0.928,0.6824,0.7958
3,Artificial_clusters-movement_3_clusters-movementperiodic_aobhs_uob.csv,29034,52282,17710,974,0.6211,0.9675,0.7566,0.9675,0.747,0.8501
3,Artificial_clusters-movement_3_clusters-movementsudden_aobhs_uob.csv,27736,46512,23530,2222,0.541,0.9258,0.683,0.9258,0.6641,0.7841
3,Artificial_clusters-movement_4_clusters-movementincremental_aobhs_uob.csv,36586,40750,19276,3388,0.6549,0.9152,0.7635,0.9152,0.6789,0.7882
3,Artificial_clusters-movement_4_clusters-movementperiodic_aobhs_uob.csv,38799,44401,15682,1118,0.7122,0.972,0.822,0.972,0.739,0.8475
3,Artificial_clusters-movement_4_clusters-movementsudden_aobhs_uob.csv,35734,38224,21833,4209,0.6207,0.8946,0.7329,0.8946,0.6365,0.7546
3,Artificial_disappearing-minority_1_disappearing-minorityincremental_aobhs_uob.csv,4711,77964,17020,305,0.2168,0.9392,0.3523,0.9392,0.8208,0.878
3,Artificial_disappearing-minority_1_disappearing-minorityperiodic_aobhs_uob.csv,8699,72145,18502,654,0.3198,0.9301,0.476,0.9301,0.7959,0.8604
3,Artificial_disappearing-minority_1_disappearing-minoritysudden_aobhs_uob.csv,4716,69795,25187,302,0.1577,0.9398,0.2701,0.9398,0.7348,0.831
3,Artificial_disappearing-minority_2_disappearing-minorityincremental_aobhs_uob.csv,9816,71906,18049,229,0.3523,0.9772,0.5179,0.9772,0.7994,0.8838
3,Artificial_disappearing-minority_2_disappearing-minorityperiodic_aobhs_uob.csv,18458,62060,18923,559,0.4938,0.9706,0.6546,0.9706,0.7663,0.8624
3,Artificial_disappearing-minority_2_disappearing-minoritysudden_aobhs_uob.csv,9746,65961,23997,296,0.2888,0.9705,0.4452,0.9705,0.7332,0.8436
3,Artificial_disappearing-minority_3_disappearing-minorityincremental_aobhs_uob.csv,14686,68172,16885,257,0.4652,0.9828,0.6315,0.9828,0.8015,0.8875
3,Artificial_disappearing-minority_3_disappearing-minorityperiodic_aobhs_uob.csv,27903,53760,17752,585,0.6112,0.9795,0.7527,0.9795,0.7518,0.8581
3,Artificial_disappearing-minority_3_disappearing-minoritysudden_aobhs_uob.csv,14733,61254,23748,265,0.3829,0.9823,0.551,0.9823,0.7206,0.8414
3,Artificial_disappearing-minority_4_disappearing-minorityincremental_aobhs_uob.csv,19636,63178,16859,327,0.538,0.9836,0.6956,0.9836,0.7894,0.8812
3,Artificial_disappearing-minority_4_disappearing-minorityperiodic_aobhs_uob.csv,37263,46745,15420,572,0.7073,0.9849,0.8233,0.9849,0.752,0.8606
3,Artificial_disappearing-minority_4_disappearing-minoritysudden_aobhs_uob.csv,19616,56589,23446,349,0.4555,0.9825,0.6225,0.9825,0.7071,0.8335
3,Artificial_jitter_1_jitterincremental_aobhs_uob.csv,9266,71035,19026,673,0.3275,0.9323,0.4847,0.9323,0.7887,0.8575
3,Artificial_jitter_1_jitterperiodic_aobhs_uob.csv,9252,71534,18527,687,0.3331,0.9309,0.4906,0.9309,0.7943,0.8599
3,Artificial_jitter_1_jittersudden_aobhs_uob.csv,9401,71696,18365,538,0.3386,0.9459,0.4987,0.9459,0.7961,0.8678
3,Artificial_jitter_2_jitterincremental_aobhs_uob.csv,19381,60064,19974,581,0.4925,0.9709,0.6535,0.9709,0.7504,0.8536
3,Artificial_jitter_2_jitterperiodic_aobhs_uob.csv,19528,60113,19925,434,0.495,0.9783,0.6573,0.9783,0.7511,0.8572
3,Artificial_jitter_2_jittersudden_aobhs_uob.csv,19360,60673,19365,602,0.4999,0.9698,0.6598,0.9698,0.7581,0.8574
3,Artificial_jitter_3_jitterincremental_aobhs_uob.csv,29272,51947,18154,627,0.6172,0.979,0.7571,0.979,0.741,0.8518
3,Artificial_jitter_3_jitterperiodic_aobhs_uob.csv,29354,51978,18123,545,0.6183,0.9818,0.7587,0.9818,0.7415,0.8532
3,Artificial_jitter_3_jittersudden_aobhs_uob.csv,29418,52576,17525,481,0.6267,0.9839,0.7657,0.9839,0.75,0.859
3,Artificial_jitter_4_jitterincremental_aobhs_uob.csv,38961,44894,15502,643,0.7154,0.9838,0.8284,0.9838,0.7433,0.8551
3,Artificial_jitter_4_jitterperiodic_aobhs_uob.csv,38937,45006,15390,667,0.7167,0.9832,0.8291,0.9832,0.7452,0.8559
3,Artificial_jitter_4_jittersudden_aobhs_uob.csv,38886,43942,16454,718,0.7027,0.9819,0.8191,0.9819,0.7276,0.8452
3,Artificial_minority-share_1_minority-shareincremental_aobhs_uob.csv,4561,86242,8905,292,0.3387,0.9398,0.498,0.9398,0.9064,0.923
3,Artificial_minority-share_1_minority-shareperiodic_aobhs_uob.csv,395,89230,10275,100,0.037,0.798,0.0708,0.798,0.8967,0.8459
3,Artificial_minority-share_1_minority-sharesudden_aobhs_uob.csv,4578,86291,8847,284,0.341,0.9416,0.5007,0.9416,0.907,0.9241
3,Artificial_minority-share_2_minority-shareincremental_aobhs_uob.csv,9588,80274,9845,293,0.4934,0.9703,0.6542,0.9703,0.8908,0.9297
3,Artificial_minority-share_2_minority-shareperiodic_aobhs_uob.csv,881,87067,11908,144,0.0689,0.8595,0.1276,0.8595,0.8797,0.8695
3,Artificial_minority-share_2_minority-sharesudden_aobhs_uob.csv,9644,80121,9971,264,0.4917,0.9734,0.6533,0.9734,0.8893,0.9304
3,Artificial_minority-share_3_minority-shareincremental_aobhs_uob.csv,14766,76343,8607,284,0.6318,0.9811,0.7686,0.9811,0.8987,0.939
3,Artificial_minority-share_3_minority-shareperiodic_aobhs_uob.csv,1443,86864,11553,140,0.111,0.9116,0.198,0.9116,0.8826,0.897
3,Artificial_minority-share_3_minority-sharesudden_aobhs_uob.csv,14707,75796,9190,307,0.6154,0.9796,0.7559,0.9796,0.8919,0.9347
3,Artificial_minority-share_4_minority-shareincremental_aobhs_uob.csv,19678,71579,8390,353,0.7011,0.9824,0.8182,0.9824,0.8951,0.9377
3,Artificial_minority-share_4_minority-shareperiodic_aobhs_uob.csv,1955,86481,11457,107,0.1458,0.9481,0.2527,0.9481,0.883,0.915
3,Artificial_minority-share_4_minority-sharesudden_aobhs_uob.csv,19708,72159,7781,352,0.7169,0.9825,0.829,0.9825,0.9027,0.9417
3,Artificial_shapeshift_1_shapeshiftincremental_aobhs_uob.csv,9164,72603,17518,715,0.3435,0.9276,0.5013,0.9276,0.8056,0.8645
3,Artificial_shapeshift_1_shapeshiftperiodic_aobhs_uob.csv,9322,72954,17182,542,0.3517,0.9451,0.5126,0.9451,0.8094,0.8746
3,Artificial_shapeshift_1_shapeshiftsudden_aobhs_uob.csv,9191,71665,18469,675,0.3323,0.9316,0.4898,0.9316,0.7951,0.8606
3,Artificial_shapeshift_2_shapeshiftincremental_aobhs_uob.csv,19501,61211,18843,445,0.5086,0.9777,0.6691,0.9777,0.7646,0.8646
3,Artificial_shapeshift_2_shapeshiftperiodic_aobhs_uob.csv,19422,60905,19278,395,0.5019,0.9801,0.6638,0.9801,0.7596,0.8628
3,Artificial_shapeshift_2_shapeshiftsudden_aobhs_uob.csv,19468,61082,18942,508,0.5068,0.9746,0.6669,0.9746,0.7633,0.8625
3,Artificial_shapeshift_3_shapeshiftincremental_aobhs_uob.csv,29277,52667,17620,436,0.6243,0.9853,0.7643,0.9853,0.7493,0.8593
3,Artificial_shapeshift_3_shapeshiftperiodic_aobhs_uob.csv,29580,52845,17247,328,0.6317,0.989,0.771,0.989,0.7539,0.8635
3,Artificial_shapeshift_3_shapeshiftsudden_aobhs_uob.csv,29271,52557,17700,472,0.6232,0.9841,0.7631,0.9841,0.7481,0.858
3,Artificial_shapeshift_4_shapeshiftincremental_aobhs_uob.csv,39304,44682,15300,714,0.7198,0.9822,0.8308,0.9822,0.7449,0.8554
3,Artificial_shapeshift_4_shapeshiftperiodic_aobhs_uob.csv,39603,45241,14771,385,0.7283,0.9904,0.8394,0.9904,0.7539,0.8641
3,Artificial_shapeshift_4_shapeshiftsudden_aobhs_uob.csv,39426,45013,14969,592,0.7248,0.9852,0.8352,0.9852,0.7504,0.8598
3,Artificial_splitting-clusters_1_splitting-clustersincremental_aobhs_uob.csv,9274,77380,12745,601,0.4212,0.9391,0.5816,0.9391,0.8586,0.898
3,Artificial_splitting-clusters_1_splitting-clustersperiodic_aobhs_uob.csv,9391,81745,8330,534,0.5299,0.9462,0.6794,0.9462,0.9075,0.9267
3,Artificial_splitting-clusters_1_splitting-clusterssudden_aobhs_uob.csv,9265,77126,12993,616,0.4163,0.9377,0.5766,0.9377,0.8558,0.8958
3,Artificial_splitting-clusters_2_splitting-clustersincremental_aobhs_uob.csv,19374,66557,13429,640,0.5906,0.968,0.7336,0.968,0.8321,0.8975
3,Artificial_splitting-clusters_2_splitting-clustersperiodic_aobhs_uob.csv,19539,71111,8879,471,0.6876,0.9765,0.8069,0.9765,0.889,0.9317
3,Artificial_splitting-clusters_2_splitting-clusterssudden_aobhs_uob.csv,19477,65963,14063,497,0.5807,0.9751,0.7279,0.9751,0.8243,0.8965
3,Artificial_splitting-clusters_3_splitting-clustersincremental_aobhs_uob.csv,29392,58049,11949,610,0.711,0.9797,0.824,0.9797,0.8293,0.9014
3,Artificial_splitting-clusters_3_splitting-clustersperiodic_aobhs_uob.csv,29465,61934,8152,449,0.7833,0.985,0.8726,0.985,0.8837,0.933
3,Artificial_splitting-clusters_3_splitting-clusterssudden_aobhs_uob.csv,29516,57053,12953,478,0.695,0.9841,0.8147,0.9841,0.815,0.8955
3,Artificial_splitting-clusters_4_splitting-clustersincremental_aobhs_uob.csv,39208,49745,10273,774,0.7924,0.9806,0.8765,0.9806,0.8288,0.9015
3,Artificial_splitting-clusters_4_splitting-clustersperiodic_aobhs_uob.csv,39381,53179,6835,605,0.8521,0.9849,0.9137,0.9849,0.8861,0.9342
3,Artificial_splitting-clusters_4_splitting-clusterssudden_aobhs_uob.csv,39445,49161,10853,541,0.7842,0.9865,0.8738,0.9865,0.8192,0.8989
3,Real_amazon_aobhs_uob.csv,732,3588,3291,389,0.182,0.653,0.2846,0.653,0.5216,0.5836
3,Real_Elec_aobhs_uob.csv,16350,23021,3054,2887,0.8426,0.8499,0.8463,0.8499,0.8829,0.8662
3,Real_kaggle_aobhs_uob.csv,418,283209,1106,74,0.2743,0.8496,0.4147,0.8496,0.9961,0.9199
3,Real_pakdd_aobhs_uob.csv,6426,20228,19896,3447,0.2441,0.6509,0.3551,0.6509,0.5041,0.5728
3,Real_tripadvisor_aobhs_uob.csv,4008,12258,2835,1390,0.5857,0.7425,0.6548,0.7425,0.8122,0.7766
3,Real_twitter_aobhs_uob.csv,806,5720,1942,622,0.2933,0.5644,0.386,0.5644,0.7465,0.6491
4,Artificial_appearing-clusters_1_appearing-clustersincremental_aobhs_uob.csv,9390,78270,11895,445,0.4412,0.9548,0.6035,0.9548,0.8681,0.9104
4,Artificial_appearing-clusters_1_appearing-clustersperiodic_aobhs_uob.csv,9842,83606,6484,68,0.6028,0.9931,0.7503,0.9931,0.928,0.96
4,Artificial_appearing-clusters_1_appearing-clusterssudden_aobhs_uob.csv,9430,77023,13151,396,0.4176,0.9597,0.582,0.9597,0.8542,0.9054
4,Artificial_appearing-clusters_2_appearing-clustersincremental_aobhs_uob.csv,19630,67394,12617,359,0.6087,0.982,0.7516,0.982,0.8423,0.9095
4,Artificial_appearing-clusters_2_appearing-clustersperiodic_aobhs_uob.csv,20076,73347,6550,27,0.754,0.9987,0.8593,0.9987,0.918,0.9575
4,Artificial_appearing-clusters_2_appearing-clusterssudden_aobhs_uob.csv,19632,67270,12761,337,0.6061,0.9831,0.7499,0.9831,0.8405,0.909
4,Artificial_appearing-clusters_3_appearing-clustersincremental_aobhs_uob.csv,29698,58817,11174,311,0.7266,0.9896,0.838,0.9896,0.8404,0.9119
4,Artificial_appearing-clusters_3_appearing-clustersperiodic_aobhs_uob.csv,30113,64112,5767,8,0.8393,0.9997,0.9125,0.9997,0.9175,0.9577
4,Artificial_appearing-clusters_3_appearing-clusterssudden_aobhs_uob.csv,29772,57867,12087,274,0.7112,0.9909,0.8281,0.9909,0.8272,0.9054
4,Artificial_appearing-clusters_4_appearing-clustersincremental_aobhs_uob.csv,39598,50131,9888,383,0.8002,0.9904,0.8852,0.9904,0.8353,0.9095
4,Artificial_appearing-clusters_4_appearing-clustersperiodic_aobhs_uob.csv,39952,55211,4822,15,0.8923,0.9996,0.9429,0.9996,0.9197,0.9588
4,Artificial_appearing-clusters_4_appearing-clusterssudden_aobhs_uob.csv,39584,49563,10483,370,0.7906,0.9907,0.8794,0.9907,0.8254,0.9043
4,Artificial_appearing-minority_1_appearing-minorityincremental_aobhs_uob.csv,4525,86859,8271,345,0.3536,0.9292,0.5123,0.9292,0.9131,0.9211
4,Artificial_appearing-minority_1_appearing-minorityperiodic_aobhs_uob.csv,437,91268,8232,63,0.0504,0.874,0.0953,0.874,0.9173,0.8954
4,Artificial_appearing-minority_1_appearing-minoritysudden_aobhs_uob.csv,4570,85303,9795,332,0.3181,0.9323,0.4744,0.9323,0.897,0.9145
4,Artificial_appearing-minority_2_appearing-minorityincremental_aobhs_uob.csv,9510,82164,7971,355,0.544,0.964,0.6955,0.964,0.9116,0.9374
4,Artificial_appearing-minority_2_appearing-minorityperiodic_aobhs_uob.csv,962,89713,9216,109,0.0945,0.8982,0.171,0.8982,0.9068,0.9025
4,Artificial_appearing-minority_2_appearing-minoritysudden_aobhs_uob.csv,9598,80266,9803,333,0.4947,0.9665,0.6544,0.9665,0.8912,0.9281
4,Artificial_appearing-minority_3_appearing-minorityincremental_aobhs_uob.csv,14627,76876,8106,391,0.6434,0.974,0.7749,0.974,0.9046,0.9386
4,Artificial_appearing-minority_3_appearing-minorityperiodic_aobhs_uob.csv,1346,88618,9910,126,0.1196,0.9144,0.2115,0.9144,0.8994,0.9069
4,Artificial_appearing-minority_3_appearing-minoritysudden_aobhs_uob.csv,14674,75739,9212,375,0.6143,0.9751,0.7538,0.9751,0.8916,0.9324
4,Artificial_appearing-minority_4_appearing-minorityincremental_aobhs_uob.csv,19573,73589,6446,392,0.7523,0.9804,0.8513,0.9804,0.9195,0.9494
4,Artificial_appearing-minority_4_appearing-minorityperiodic_aobhs_uob.csv,1867,88723,9280,130,0.1675,0.9349,0.2841,0.9349,0.9053,0.92
4,Artificial_appearing-minority_4_appearing-minoritysudden_aobhs_uob.csv,19655,71786,8158,401,0.7067,0.98,0.8212,0.98,0.898,0.9381
4,Artificial_borderline_1_borderlineincremental_aobhs_uob.csv,9551,72309,17704,436,0.3504,0.9563,0.5129,0.9563,0.8033,0.8765
4,Artificial_borderline_1_borderlineperiodic_aobhs_uob.csv,9679,72193,17689,439,0.3537,0.9566,0.5164,0.9566,0.8032,0.8766
4,Artificial_borderline_1_borderlinesudden_aobhs_uob.csv,9398,70814,19219,569,0.3284,0.9429,0.4871,0.9429,0.7865,0.8612
4,Artificial_borderline_2_borderlineincremental_aobhs_uob.csv,19786,59863,20056,295,0.4966,0.9853,0.6604,0.9853,0.749,0.8591
4,Artificial_borderline_2_borderlineperiodic_aobhs_uob.csv,19687,61452,18554,307,0.5148,0.9846,0.6761,0.9846,0.7681,0.8697
4,Artificial_borderline_2_borderlinesudden_aobhs_uob.csv,19637,60525,19511,327,0.5016,0.9836,0.6644,0.9836,0.7562,0.8625
4,Artificial_borderline_3_borderlineincremental_aobhs_uob.csv,29713,52490,17500,297,0.6293,0.9901,0.7695,0.9901,0.75,0.8617
4,Artificial_borderline_3_borderlineperiodic_aobhs_uob.csv,29677,53315,16742,266,0.6393,0.9911,0.7773,0.9911,0.761,0.8685
4,Artificial_borderline_3_borderlinesudden_aobhs_uob.csv,29603,52011,18070,316,0.621,0.9894,0.763,0.9894,0.7422,0.8569
4,Artificial_borderline_4_borderlineincremental_aobhs_uob.csv,39478,45235,14875,412,0.7263,0.9897,0.8378,0.9897,0.7525,0.863
4,Artificial_borderline_4_borderlineperiodic_aobhs_uob.csv,39608,46305,13777,310,0.7419,0.9922,0.849,0.9922,0.7707,0.8745
4,Artificial_borderline_4_borderlinesudden_aobhs_uob.csv,39578,44744,15260,418,0.7217,0.9895,0.8347,0.9895,0.7457,0.859
4,Artificial_clusters-movement_1_clusters-movementincremental_aobhs_uob.csv,8138,73307,16759,1796,0.3269,0.8192,0.4673,0.8192,0.8139,0.8166
